#primaryIdentifier	secondaryIdentifier	type	chromosome	start	end
BARCSOYSSR_10_1176		potential_SSR	Gm10	40627254	40627303
BARCSOYSSR_10_1177		potential_SSR	Gm10	40642869	40642890
BARCSOYSSR_10_1178		potential_SSR	Gm10	40653288	40653309
BARCSOYSSR_10_1179		potential_SSR	Gm10	40654244	40654269
BARCSOYSSR_10_1180		potential_SSR	Gm10	40654781	40654850
BARCSOYSSR_10_1181		potential_SSR	Gm10	40685676	40685705
BARCSOYSSR_10_1182		potential_SSR	Gm10	40713690	40713725
BARCSOYSSR_10_1183		potential_SSR	Gm10	40722899	40722950
BARCSOYSSR_10_1184		potential_SSR	Gm10	40725051	40725096
BARCSOYSSR_10_1185		potential_SSR	Gm10	40725369	40725408
BARCSOYSSR_10_1186		potential_SSR	Gm10	40748326	40748385
BARCSOYSSR_10_1187		potential_SSR	Gm10	40766770	40766803
BARCSOYSSR_10_1188		potential_SSR	Gm10	40767611	40767650
BARCSOYSSR_10_1189		potential_SSR	Gm10	40805153	40805184
BARCSOYSSR_10_1190		potential_SSR	Gm10	40809320	40809353
BARCSOYSSR_10_1191		potential_SSR	Gm10	40832302	40832331
BARCSOYSSR_10_1192		potential_SSR	Gm10	40846996	40847021
BARCSOYSSR_10_1193		potential_SSR	Gm10	40865972	40865997
BARCSOYSSR_10_1194		potential_SSR	Gm10	40869910	40869955
BARCSOYSSR_10_1195		potential_SSR	Gm10	40870155	40870214
BARCSOYSSR_10_1196		potential_SSR	Gm10	40881447	40881510
BARCSOYSSR_10_1197		potential_SSR	Gm10	40892540	40892571
BARCSOYSSR_10_1198		potential_SSR	Gm10	40965420	40965443
BARCSOYSSR_10_1199		potential_SSR	Gm10	40991096	40991153
BARCSOYSSR_10_1200		potential_SSR	Gm10	41005687	41005712
BARCSOYSSR_10_1201		potential_SSR	Gm10	41010525	41010554
BARCSOYSSR_10_1202		potential_SSR	Gm10	41012965	41012984
BARCSOYSSR_10_1203		potential_SSR	Gm10	41030017	41030052
BARCSOYSSR_10_1204		potential_SSR	Gm10	41055562	41055581
BARCSOYSSR_10_1205		potential_SSR	Gm10	41056795	41056832
BARCSOYSSR_10_1206		potential_SSR	Gm10	41079817	41079840
BARCSOYSSR_10_1207		potential_SSR	Gm10	41128409	41128458
BARCSOYSSR_10_1208		potential_SSR	Gm10	41151414	41151443
BARCSOYSSR_10_1209		potential_SSR	Gm10	41154233	41154302
BARCSOYSSR_10_1210		potential_SSR	Gm10	41160916	41160941
BARCSOYSSR_10_1211		potential_SSR	Gm10	41171027	41171048
BARCSOYSSR_10_1212		potential_SSR	Gm10	41191028	41191061
BARCSOYSSR_10_1213		potential_SSR	Gm10	41313934	41313955
BARCSOYSSR_10_1214		potential_SSR	Gm10	41314714	41314775
BARCSOYSSR_10_1215		potential_SSR	Gm10	41322110	41322131
BARCSOYSSR_10_1216		potential_SSR	Gm10	41366418	41366441
BARCSOYSSR_10_1217		potential_SSR	Gm10	41393624	41393693
BARCSOYSSR_10_1218		potential_SSR	Gm10	41395510	41395561
BARCSOYSSR_10_1219		potential_SSR	Gm10	41396444	41396497
BARCSOYSSR_10_1220		potential_SSR	Gm10	41409882	41409901
BARCSOYSSR_10_1221		potential_SSR	Gm10	41435052	41435109
BARCSOYSSR_10_1222		potential_SSR	Gm10	41446477	41446530
BARCSOYSSR_10_1223		potential_SSR	Gm10	41478114	41478169
BARCSOYSSR_10_1224		potential_SSR	Gm10	41480294	41480338
BARCSOYSSR_10_1225		potential_SSR	Gm10	41500201	41500240
BARCSOYSSR_10_1226		potential_SSR	Gm10	41503527	41503572
BARCSOYSSR_10_1227		potential_SSR	Gm10	41510678	41510699
BARCSOYSSR_10_1228		potential_SSR	Gm10	41549934	41549957
BARCSOYSSR_10_1229		potential_SSR	Gm10	41557974	41557997
BARCSOYSSR_10_1230		potential_SSR	Gm10	41570347	41570370
BARCSOYSSR_10_1231		potential_SSR	Gm10	41574510	41574551
BARCSOYSSR_10_1232		potential_SSR	Gm10	41587307	41587328
BARCSOYSSR_10_1233		potential_SSR	Gm10	41631075	41631095
BARCSOYSSR_10_1234		potential_SSR	Gm10	41642325	41642345
BARCSOYSSR_10_1235		potential_SSR	Gm10	41642769	41642788
BARCSOYSSR_10_1236		potential_SSR	Gm10	41645460	41645481
BARCSOYSSR_10_1237		potential_SSR	Gm10	41657008	41657049
BARCSOYSSR_10_1238		potential_SSR	Gm10	41692041	41692110
BARCSOYSSR_10_1239		potential_SSR	Gm10	41702057	41702083
BARCSOYSSR_10_1240		potential_SSR	Gm10	41713974	41714029
BARCSOYSSR_10_1241		potential_SSR	Gm10	41716193	41716232
BARCSOYSSR_10_1242		potential_SSR	Gm10	41717775	41717822
BARCSOYSSR_10_1243		potential_SSR	Gm10	41722412	41722431
BARCSOYSSR_10_1244		potential_SSR	Gm10	41734746	41734795
BARCSOYSSR_10_1245		potential_SSR	Gm10	41736415	41736466
BARCSOYSSR_10_1246		potential_SSR	Gm10	41757126	41757145
BARCSOYSSR_10_1247		potential_SSR	Gm10	41837234	41837289
BARCSOYSSR_10_1248		potential_SSR	Gm10	41850524	41850563
BARCSOYSSR_10_1249		potential_SSR	Gm10	41867864	41867927
BARCSOYSSR_10_1250		potential_SSR	Gm10	41880128	41880193
BARCSOYSSR_10_1251		potential_SSR	Gm10	41883935	41884000
BARCSOYSSR_10_1252		potential_SSR	Gm10	41940276	41940317
BARCSOYSSR_10_1253		potential_SSR	Gm10	41950344	41950379
BARCSOYSSR_10_1254		potential_SSR	Gm10	41954197	41954238
BARCSOYSSR_10_1255		potential_SSR	Gm10	41974352	41974409
BARCSOYSSR_10_1256		potential_SSR	Gm10	42004293	42004348
BARCSOYSSR_10_1257		potential_SSR	Gm10	42005735	42005756
BARCSOYSSR_10_1258		potential_SSR	Gm10	42007091	42007122
BARCSOYSSR_10_1259		potential_SSR	Gm10	42017799	42017824
BARCSOYSSR_10_1260		potential_SSR	Gm10	42096289	42096318
BARCSOYSSR_10_1261		potential_SSR	Gm10	42127277	42127298
BARCSOYSSR_10_1262		potential_SSR	Gm10	42146700	42146731
BARCSOYSSR_10_1263		potential_SSR	Gm10	42147770	42147829
BARCSOYSSR_10_1264		potential_SSR	Gm10	42149931	42149954
BARCSOYSSR_10_1265		potential_SSR	Gm10	42168954	42168973
BARCSOYSSR_10_1266		potential_SSR	Gm10	42200554	42200605
BARCSOYSSR_10_1267		potential_SSR	Gm10	42225786	42225813
BARCSOYSSR_10_1268		potential_SSR	Gm10	42256979	42257030
BARCSOYSSR_10_1269		potential_SSR	Gm10	42273926	42273991
BARCSOYSSR_10_1270		potential_SSR	Gm10	42279755	42279774
BARCSOYSSR_10_1271		potential_SSR	Gm10	42317971	42318002
BARCSOYSSR_10_1272		potential_SSR	Gm10	42319512	42319541
BARCSOYSSR_10_1273		potential_SSR	Gm10	42320725	42320758
BARCSOYSSR_10_1274		potential_SSR	Gm10	42329905	42329964
BARCSOYSSR_10_1275		potential_SSR	Gm10	42368864	42368885
BARCSOYSSR_10_1276		potential_SSR	Gm10	42370956	42371027
BARCSOYSSR_10_1277		potential_SSR	Gm10	42371872	42371937
BARCSOYSSR_10_1278		potential_SSR	Gm10	42388089	42388116
BARCSOYSSR_10_1279		potential_SSR	Gm10	42398871	42398922
BARCSOYSSR_10_1280		potential_SSR	Gm10	42409649	42409676
BARCSOYSSR_10_1281		potential_SSR	Gm10	42432901	42432970
BARCSOYSSR_10_1282		potential_SSR	Gm10	42478597	42478616
BARCSOYSSR_10_1283		potential_SSR	Gm10	42483886	42483917
BARCSOYSSR_10_1284		potential_SSR	Gm10	42525958	42526003
BARCSOYSSR_10_1285		potential_SSR	Gm10	42555322	42555353
BARCSOYSSR_10_1286		potential_SSR	Gm10	42571929	42571948
BARCSOYSSR_10_1287		potential_SSR	Gm10	42584783	42584850
BARCSOYSSR_10_1288		potential_SSR	Gm10	42612853	42612896
BARCSOYSSR_10_1289		potential_SSR	Gm10	42632753	42632812
BARCSOYSSR_10_1290		potential_SSR	Gm10	42670206	42670251
BARCSOYSSR_10_1291		potential_SSR	Gm10	42694013	42694066
BARCSOYSSR_10_1292		potential_SSR	Gm10	42699755	42699798
BARCSOYSSR_10_1293		potential_SSR	Gm10	42707975	42708006
BARCSOYSSR_10_1294		potential_SSR	Gm10	42712598	42712635
BARCSOYSSR_10_1295		potential_SSR	Gm10	42714456	42714493
BARCSOYSSR_10_1296		potential_SSR	Gm10	42715627	42715653
BARCSOYSSR_10_1297		potential_SSR	Gm10	42728397	42728424
BARCSOYSSR_10_1298		potential_SSR	Gm10	42749153	42749228
BARCSOYSSR_10_1299		potential_SSR	Gm10	42773511	42773550
BARCSOYSSR_10_1300		potential_SSR	Gm10	42773699	42773722
BARCSOYSSR_10_1301		potential_SSR	Gm10	42807503	42807528
BARCSOYSSR_10_1302		potential_SSR	Gm10	42813228	42813259
BARCSOYSSR_10_1303		potential_SSR	Gm10	42861915	42861942
BARCSOYSSR_10_1304		potential_SSR	Gm10	42867862	42867889
BARCSOYSSR_10_1305		potential_SSR	Gm10	42879974	42880039
BARCSOYSSR_10_1306		potential_SSR	Gm10	42880289	42880308
BARCSOYSSR_10_1307		potential_SSR	Gm10	42912075	42912120
BARCSOYSSR_10_1308		potential_SSR	Gm10	42935987	42936044
BARCSOYSSR_10_1309		potential_SSR	Gm10	42951205	42951224
BARCSOYSSR_10_1310		potential_SSR	Gm10	42955475	42955530
BARCSOYSSR_10_1311		potential_SSR	Gm10	42961117	42961136
BARCSOYSSR_10_1313		potential_SSR	Gm10	43007253	43007302
BARCSOYSSR_10_1314		potential_SSR	Gm10	43039722	43039783
BARCSOYSSR_10_1315		potential_SSR	Gm10	43050284	43050329
BARCSOYSSR_10_1316		potential_SSR	Gm10	43051109	43051142
BARCSOYSSR_10_1317		potential_SSR	Gm10	43057685	43057726
BARCSOYSSR_10_1318		potential_SSR	Gm10	43059912	43059949
BARCSOYSSR_10_1319		potential_SSR	Gm10	43060669	43060692
BARCSOYSSR_10_1320		potential_SSR	Gm10	43067812	43067865
BARCSOYSSR_10_1321		potential_SSR	Gm10	43117674	43117695
BARCSOYSSR_10_1322		potential_SSR	Gm10	43117905	43117930
BARCSOYSSR_10_1323		potential_SSR	Gm10	43148856	43148877
BARCSOYSSR_10_1324		potential_SSR	Gm10	43157518	43157541
BARCSOYSSR_10_1325		potential_SSR	Gm10	43169420	43169441
BARCSOYSSR_10_1326		potential_SSR	Gm10	43191612	43191635
BARCSOYSSR_10_1327		potential_SSR	Gm10	43192208	43192227
BARCSOYSSR_10_1328		potential_SSR	Gm10	43257439	43257460
BARCSOYSSR_10_1329		potential_SSR	Gm10	43286288	43286307
BARCSOYSSR_10_1330		potential_SSR	Gm10	43313261	43313314
BARCSOYSSR_10_1331		potential_SSR	Gm10	43355177	43355234
BARCSOYSSR_10_1332		potential_SSR	Gm10	43356365	43356418
BARCSOYSSR_10_1333		potential_SSR	Gm10	43361677	43361712
BARCSOYSSR_10_1334		potential_SSR	Gm10	43363224	43363245
BARCSOYSSR_10_1335		potential_SSR	Gm10	43564584	43564611
BARCSOYSSR_10_1336		potential_SSR	Gm10	43562095	43562148
BARCSOYSSR_10_1337		potential_SSR	Gm10	43548093	43548112
BARCSOYSSR_10_1338		potential_SSR	Gm10	43538054	43538110
BARCSOYSSR_10_1339		SSR	Gm10	43509853	43509891
BARCSOYSSR_10_1340		potential_SSR	Gm10	43666103	43666124
BARCSOYSSR_10_1341		potential_SSR	Gm10	43675085	43675132
BARCSOYSSR_10_1342		potential_SSR	Gm10	43678391	43678468
BARCSOYSSR_10_1343		potential_SSR	Gm10	43684838	43684897
BARCSOYSSR_10_1344		potential_SSR	Gm10	43687198	43687259
BARCSOYSSR_10_1345		potential_SSR	Gm10	43720130	43720185
BARCSOYSSR_10_1346		potential_SSR	Gm10	43721615	43721678
BARCSOYSSR_10_1347		potential_SSR	Gm10	43727099	43727160
BARCSOYSSR_10_1348		potential_SSR	Gm10	43741247	43741288
BARCSOYSSR_10_1349		potential_SSR	Gm10	43744045	43744108
BARCSOYSSR_10_1350		potential_SSR	Gm10	43758639	43758684
BARCSOYSSR_10_1351		potential_SSR	Gm10	43762738	43762805
BARCSOYSSR_10_1352		potential_SSR	Gm10	43773933	43773972
BARCSOYSSR_10_1353		SSR	Gm10	43788372	43788427
BARCSOYSSR_10_1354		potential_SSR	Gm10	43788390	43788427
BARCSOYSSR_10_1355		potential_SSR	Gm10	43832848	43832871
BARCSOYSSR_10_1356		potential_SSR	Gm10	43854525	43854548
BARCSOYSSR_10_1357		potential_SSR	Gm10	43936092	43936131
BARCSOYSSR_10_1358		potential_SSR	Gm10	43940198	43940245
BARCSOYSSR_10_1359		potential_SSR	Gm10	44016188	44016219
BARCSOYSSR_10_1360		potential_SSR	Gm10	44017512	44017531
BARCSOYSSR_10_1361		potential_SSR	Gm10	44026721	44026770
BARCSOYSSR_10_1362		potential_SSR	Gm10	44031058	44031099
BARCSOYSSR_10_1363		potential_SSR	Gm10	44035957	44035984
BARCSOYSSR_10_1364		potential_SSR	Gm10	44037807	44037830
BARCSOYSSR_10_1365		potential_SSR	Gm10	44040328	44040355
BARCSOYSSR_10_1366		potential_SSR	Gm10	44041373	44041432
BARCSOYSSR_10_1367		potential_SSR	Gm10	44049550	44049573
BARCSOYSSR_10_1368		potential_SSR	Gm10	44052511	44052552
BARCSOYSSR_10_1369		potential_SSR	Gm10	44058174	44058231
BARCSOYSSR_10_1370		potential_SSR	Gm10	44168959	44168978
BARCSOYSSR_10_1371		potential_SSR	Gm10	44170059	44170118
BARCSOYSSR_10_1372		potential_SSR	Gm10	44183018	44183051
BARCSOYSSR_10_1373		potential_SSR	Gm10	44193807	44193838
BARCSOYSSR_10_1374		potential_SSR	Gm10	44210590	44210611
BARCSOYSSR_10_1375		potential_SSR	Gm10	44235346	44235371
BARCSOYSSR_10_1376		potential_SSR	Gm10	44260327	44260382
BARCSOYSSR_10_1377		potential_SSR	Gm10	44263845	44263896
BARCSOYSSR_10_1378		potential_SSR	Gm10	44284587	44284610
BARCSOYSSR_10_1379		potential_SSR	Gm10	44307441	44307569
BARCSOYSSR_10_1380		potential_SSR	Gm10	44307540	44307569
BARCSOYSSR_10_1381		potential_SSR	Gm10	44349299	44349330
BARCSOYSSR_10_1382		potential_SSR	Gm10	44357775	44357794
BARCSOYSSR_10_1383		potential_SSR	Gm10	44362158	44362181
BARCSOYSSR_10_1384		potential_SSR	Gm10	44405300	44405343
BARCSOYSSR_10_1385		potential_SSR	Gm10	44408755	44408814
BARCSOYSSR_10_1386		potential_SSR	Gm10	44433383	44433454
BARCSOYSSR_10_1387		potential_SSR	Gm10	44437439	44437482
BARCSOYSSR_10_1388		potential_SSR	Gm10	44445951	44445970
BARCSOYSSR_10_1389		potential_SSR	Gm10	44485171	44485224
BARCSOYSSR_10_1390		potential_SSR	Gm10	44492637	44492676
BARCSOYSSR_10_1391		potential_SSR	Gm10	44547125	44547194
BARCSOYSSR_10_1392		potential_SSR	Gm10	44547601	44547654
BARCSOYSSR_10_1393		potential_SSR	Gm10	44560651	44560676
BARCSOYSSR_10_1394		SSR	Gm10	44580197	44580241
BARCSOYSSR_10_1395		SSR	Gm10	44607680	44607715
BARCSOYSSR_10_1396		potential_SSR	Gm10	44623005	44623026
BARCSOYSSR_10_1397		potential_SSR	Gm10	44681154	44681175
BARCSOYSSR_10_1398		potential_SSR	Gm10	44684917	44684948
BARCSOYSSR_10_1400		SSR	Gm10	44713990	44714022
BARCSOYSSR_10_1401		potential_SSR	Gm10	44757187	44757206
BARCSOYSSR_10_1402		potential_SSR	Gm10	44758318	44758337
BARCSOYSSR_10_1403		potential_SSR	Gm10	44781111	44781152
BARCSOYSSR_10_1404		potential_SSR	Gm10	44782322	44782359
BARCSOYSSR_10_1405		potential_SSR	Gm10	44785131	44785160
BARCSOYSSR_10_1406		potential_SSR	Gm10	44810310	44810333
BARCSOYSSR_10_1407		potential_SSR	Gm10	44863814	44863873
BARCSOYSSR_10_1408		potential_SSR	Gm10	44882309	44882371
BARCSOYSSR_10_1409		potential_SSR	Gm10	44909516	44909537
BARCSOYSSR_10_1410		potential_SSR	Gm10	44920609	44920630
BARCSOYSSR_10_1411		potential_SSR	Gm10	44944776	44944809
BARCSOYSSR_10_1412		potential_SSR	Gm10	44974146	44974201
BARCSOYSSR_10_1413		potential_SSR	Gm10	44977184	44977245
BARCSOYSSR_10_1414		potential_SSR	Gm10	44980293	44980338
BARCSOYSSR_10_1415		potential_SSR	Gm10	44982680	44982719
BARCSOYSSR_10_1416		potential_SSR	Gm10	44989104	44989123
BARCSOYSSR_10_1417		potential_SSR	Gm10	44991616	44991635
BARCSOYSSR_10_1418		potential_SSR	Gm10	45022444	45022465
BARCSOYSSR_10_1419		potential_SSR	Gm10	45046054	45046083
BARCSOYSSR_10_1420		potential_SSR	Gm10	45094769	45094826
BARCSOYSSR_10_1421		potential_SSR	Gm10	45096168	45096197
BARCSOYSSR_10_1422		potential_SSR	Gm10	45125439	45125464
BARCSOYSSR_10_1423		potential_SSR	Gm10	45126965	45126994
BARCSOYSSR_10_1424		potential_SSR	Gm10	45135591	45135616
BARCSOYSSR_10_1425		potential_SSR	Gm10	45200572	45200601
BARCSOYSSR_10_1426		potential_SSR	Gm10	45204500	45204553
BARCSOYSSR_10_1427		potential_SSR	Gm10	45205437	45205488
BARCSOYSSR_10_1428		potential_SSR	Gm10	45205636	45205667
BARCSOYSSR_10_1429		potential_SSR	Gm10	45206995	45207022
BARCSOYSSR_10_1430		potential_SSR	Gm10	45211640	45211707
BARCSOYSSR_10_1431		potential_SSR	Gm10	45260331	45260384
BARCSOYSSR_10_1432		potential_SSR	Gm10	45306301	45306322
BARCSOYSSR_10_1433		potential_SSR	Gm10	45344139	45344208
BARCSOYSSR_10_1434		potential_SSR	Gm10	45349126	45349170
BARCSOYSSR_10_1435		potential_SSR	Gm10	45351151	45351170
BARCSOYSSR_10_1436		potential_SSR	Gm10	45365075	45365100
BARCSOYSSR_10_1437		potential_SSR	Gm10	45388315	45388352
BARCSOYSSR_10_1438		potential_SSR	Gm10	45394169	45394188
BARCSOYSSR_10_1439		potential_SSR	Gm10	45410314	45410367
BARCSOYSSR_10_1440		potential_SSR	Gm10	45413032	45413121
BARCSOYSSR_10_1441		potential_SSR	Gm10	45414723	45414758
BARCSOYSSR_10_1442		potential_SSR	Gm10	45417746	45417773
BARCSOYSSR_10_1443		potential_SSR	Gm10	45460942	45460961
BARCSOYSSR_10_1444		potential_SSR	Gm10	45474229	45474292
BARCSOYSSR_10_1445		potential_SSR	Gm10	45494743	45494781
BARCSOYSSR_10_1446		potential_SSR	Gm10	45505138	45505203
BARCSOYSSR_10_1447		potential_SSR	Gm10	45505335	45505382
BARCSOYSSR_10_1448		potential_SSR	Gm10	45505653	45505696
BARCSOYSSR_10_1449		potential_SSR	Gm10	45506621	45506654
BARCSOYSSR_10_1450		potential_SSR	Gm10	45523422	45523447
BARCSOYSSR_10_1451		potential_SSR	Gm10	45529367	45529396
BARCSOYSSR_10_1452		potential_SSR	Gm10	45530683	45530702
BARCSOYSSR_10_1453		potential_SSR	Gm10	45555635	45555658
BARCSOYSSR_10_1454		potential_SSR	Gm10	45564226	45564249
BARCSOYSSR_10_1455		potential_SSR	Gm10	45611651	45611708
BARCSOYSSR_10_1456		potential_SSR	Gm10	45619232	45619263
BARCSOYSSR_10_1457		potential_SSR	Gm10	45620347	45620374
BARCSOYSSR_10_1458		potential_SSR	Gm10	45644861	45644882
BARCSOYSSR_10_1459		potential_SSR	Gm10	45656046	45656065
BARCSOYSSR_10_1460		potential_SSR	Gm10	45673507	45673536
BARCSOYSSR_10_1461		potential_SSR	Gm10	45724793	45724840
BARCSOYSSR_10_1462		potential_SSR	Gm10	45725630	45725649
BARCSOYSSR_10_1463		potential_SSR	Gm10	45761658	45761679
BARCSOYSSR_10_1464		potential_SSR	Gm10	45776489	45776510
BARCSOYSSR_10_1465		potential_SSR	Gm10	45805725	45805762
BARCSOYSSR_10_1466		potential_SSR	Gm10	45811713	45811752
BARCSOYSSR_10_1467		potential_SSR	Gm10	45826218	45826237
BARCSOYSSR_10_1468		potential_SSR	Gm10	45839328	45839393
BARCSOYSSR_10_1469		potential_SSR	Gm10	45899702	45899740
BARCSOYSSR_10_1470		potential_SSR	Gm10	45902727	45902790
BARCSOYSSR_10_1471		potential_SSR	Gm10	45917761	45917798
BARCSOYSSR_10_1472		potential_SSR	Gm10	45919705	45919734
BARCSOYSSR_10_1473		potential_SSR	Gm10	45921458	45921477
BARCSOYSSR_10_1474		potential_SSR	Gm10	45947011	45947044
BARCSOYSSR_10_1475		potential_SSR	Gm10	45949433	45949496
BARCSOYSSR_10_1476		potential_SSR	Gm10	45996236	45996262
BARCSOYSSR_10_1477		potential_SSR	Gm10	45999078	45999143
BARCSOYSSR_10_1478		potential_SSR	Gm10	46040396	46040419
BARCSOYSSR_10_1479		potential_SSR	Gm10	46046137	46046160
BARCSOYSSR_10_1480		SSR	Gm10	46052143	46052184
BARCSOYSSR_10_1481		potential_SSR	Gm10	46060135	46060158
BARCSOYSSR_10_1482		potential_SSR	Gm10	46104969	46105018
BARCSOYSSR_10_1483		potential_SSR	Gm10	46124302	46124369
BARCSOYSSR_10_1484		potential_SSR	Gm10	46133694	46133733
BARCSOYSSR_10_1485		potential_SSR	Gm10	46138701	46138724
BARCSOYSSR_10_1486		potential_SSR	Gm10	46157477	46157528
BARCSOYSSR_10_1487		potential_SSR	Gm10	46168450	46168503
BARCSOYSSR_10_1488		potential_SSR	Gm10	46170856	46170893
BARCSOYSSR_10_1489		potential_SSR	Gm10	46264730	46264801
BARCSOYSSR_10_1490		potential_SSR	Gm10	46264730	46264757
BARCSOYSSR_10_1491		potential_SSR	Gm10	46289735	46289780
BARCSOYSSR_10_1492		potential_SSR	Gm10	46294980	46295025
BARCSOYSSR_10_1493		potential_SSR	Gm10	46344875	46344930
BARCSOYSSR_10_1494		potential_SSR	Gm10	46351420	46351443
BARCSOYSSR_10_1495		potential_SSR	Gm10	46381684	46381747
BARCSOYSSR_10_1496		potential_SSR	Gm10	46381869	46381912
BARCSOYSSR_10_1497		potential_SSR	Gm10	46386080	46386119
BARCSOYSSR_10_1498		potential_SSR	Gm10	46387200	46387231
BARCSOYSSR_10_1499		potential_SSR	Gm10	46396088	46396153
BARCSOYSSR_10_1500		potential_SSR	Gm10	46402461	46402488
BARCSOYSSR_10_1501		potential_SSR	Gm10	46403634	46403675
BARCSOYSSR_10_1502		potential_SSR	Gm10	46417146	46417165
BARCSOYSSR_10_1503		potential_SSR	Gm10	46422950	46422973
BARCSOYSSR_10_1504		potential_SSR	Gm10	46429020	46429043
BARCSOYSSR_10_1505		potential_SSR	Gm10	46452499	46452550
BARCSOYSSR_10_1506		potential_SSR	Gm10	46472279	46472348
BARCSOYSSR_10_1507		potential_SSR	Gm10	46477174	46477211
BARCSOYSSR_10_1508		potential_SSR	Gm10	46490533	46490578
BARCSOYSSR_10_1509		potential_SSR	Gm10	46512824	46512855
BARCSOYSSR_10_1510		potential_SSR	Gm10	46515389	46515466
BARCSOYSSR_10_1511		potential_SSR	Gm10	46527967	46528008
BARCSOYSSR_10_1512		potential_SSR	Gm10	46530143	46530178
BARCSOYSSR_10_1514		potential_SSR	Gm10	46588509	46588534
BARCSOYSSR_10_1516		potential_SSR	Gm10	46620667	46620730
BARCSOYSSR_10_1517		SSR	Gm10	46657956	46658006
BARCSOYSSR_10_1518		potential_SSR	Gm10	46667031	46667133
BARCSOYSSR_10_1519		potential_SSR	Gm10	46708882	46708907
BARCSOYSSR_10_1520		potential_SSR	Gm10	46719875	46719898
BARCSOYSSR_10_1521		potential_SSR	Gm10	46732103	46732154
BARCSOYSSR_10_1522		potential_SSR	Gm10	46735948	46736017
BARCSOYSSR_10_1523		potential_SSR	Gm10	46750692	46750745
BARCSOYSSR_10_1524		potential_SSR	Gm10	46782226	46782273
BARCSOYSSR_10_1525		potential_SSR	Gm10	46783943	46783962
BARCSOYSSR_10_1526		potential_SSR	Gm10	46795564	46795619
BARCSOYSSR_10_1527		potential_SSR	Gm10	46795836	46795897
BARCSOYSSR_10_1528		potential_SSR	Gm10	46804145	46804170
BARCSOYSSR_10_1529		potential_SSR	Gm10	46825467	46825486
BARCSOYSSR_10_1530		potential_SSR	Gm10	46831885	46831924
BARCSOYSSR_10_1531		potential_SSR	Gm10	46845714	46845751
BARCSOYSSR_10_1532		potential_SSR	Gm10	46846186	46846237
BARCSOYSSR_10_1533		potential_SSR	Gm10	46908300	46908329
BARCSOYSSR_10_1534		potential_SSR	Gm10	46926223	46926242
BARCSOYSSR_10_1535		potential_SSR	Gm10	46929665	46929696
BARCSOYSSR_10_1536		potential_SSR	Gm10	46944832	46944883
BARCSOYSSR_10_1537		potential_SSR	Gm10	46955446	46955465
BARCSOYSSR_10_1538		potential_SSR	Gm10	46957295	46957344
BARCSOYSSR_10_1539		potential_SSR	Gm10	46958285	46958312
BARCSOYSSR_10_1540		potential_SSR	Gm10	46967678	46967711
BARCSOYSSR_10_1541		potential_SSR	Gm10	46981243	46981334
BARCSOYSSR_10_1542		potential_SSR	Gm10	46989966	46990033
BARCSOYSSR_10_1543		potential_SSR	Gm10	47009525	47009554
BARCSOYSSR_10_1544		potential_SSR	Gm10	47021195	47021278
BARCSOYSSR_10_1545		potential_SSR	Gm10	47021899	47021968
BARCSOYSSR_10_1546		potential_SSR	Gm10	47032533	47032552
BARCSOYSSR_10_1547		potential_SSR	Gm10	47055644	47055683
BARCSOYSSR_10_1548		potential_SSR	Gm10	47060360	47060383
BARCSOYSSR_10_1549		potential_SSR	Gm10	47064131	47064158
BARCSOYSSR_10_1550		potential_SSR	Gm10	47097492	47097529
BARCSOYSSR_10_1551		potential_SSR	Gm10	47128665	47128691
BARCSOYSSR_10_1552		potential_SSR	Gm10	47140240	47140275
BARCSOYSSR_10_1553		potential_SSR	Gm10	47164602	47164634
BARCSOYSSR_10_1554		potential_SSR	Gm10	47166172	47166229
BARCSOYSSR_10_1555		potential_SSR	Gm10	47174454	47174479
BARCSOYSSR_10_1556		potential_SSR	Gm10	47187610	47187633
BARCSOYSSR_10_1557		potential_SSR	Gm10	47205416	47205511
BARCSOYSSR_10_1558		potential_SSR	Gm10	47229283	47229332
BARCSOYSSR_10_1559		potential_SSR	Gm10	47231431	47231454
BARCSOYSSR_10_1560		potential_SSR	Gm10	47259953	47259972
BARCSOYSSR_10_1561		potential_SSR	Gm10	47262337	47262378
BARCSOYSSR_10_1562		potential_SSR	Gm10	47277300	47277355
BARCSOYSSR_10_1563		potential_SSR	Gm10	47327697	47327752
BARCSOYSSR_10_1564		potential_SSR	Gm10	47338997	47339022
BARCSOYSSR_10_1565		potential_SSR	Gm10	47346048	47346067
BARCSOYSSR_10_1566		potential_SSR	Gm10	47372699	47372744
BARCSOYSSR_10_1567		potential_SSR	Gm10	47377870	47377905
BARCSOYSSR_10_1568		SSR	Gm10	47423626	47423693
BARCSOYSSR_10_1569		potential_SSR	Gm10	47438181	47438200
BARCSOYSSR_10_1570		potential_SSR	Gm10	47458222	47458267
BARCSOYSSR_10_1571		potential_SSR	Gm10	47472774	47472823
BARCSOYSSR_10_1573		potential_SSR	Gm10	47495693	47495726
